,text,label
3689,"تازه اومدم توئیتر خب ندانستن عیب نیست خواهرم</s>ADV,VERB,AUX,PROPN,PROPN,PROPN,PUNCT,ADV,NOUN,VERB,VERB,NOUN,ADJ,ADJ,AUX,NOUN,PRON</s>",OTHER
3690,"کلا کسای که مثه خر کار میکن همینطورین البته خودم جزو خر هام برنخوره به کسی</s>ADV,NOUN,NOUN,SCONJ,ADP,NOUN,NOUN,NOUN,VERB,VERB,VERB,ADJ,NOUN,AUX,ADV,PRON,ADV,ADP,NOUN,NOUN,PRON,VERB,VERB,VERB,VERB,ADP,NOUN</s>",OTHER
3691,"با صحبت های رهبر دلم قوت گرفت اما مگه رئیس جمهور هم سخنرانی کرد</s>ADP,NOUN,NOUN,NOUN,NOUN,NOUN,VERB,CCONJ,ADV,ADV,NOUN,NOUN,ADV,NOUN,VERB,PUNCT</s>",SURPRISE
3692,"این‌همه لشکر آمده به عشق شاهش آمده شعارهای اعتراضی مردم امروز در نماز جمعه‌ی کازرون دشمن ما همینجاست همش میگن آمریکاست ایرانراپسمیکیریم از فرقهتبهکار اینهمهلشکرآمدهازبرایشاهآمده</s>ايران_را_پس_ميكًيريم,فرقه_تبهکار,اين_همه_لشكر_آمده_ازبراي_شاه_آمده</s></s>DET,DET,NOUN,VERB,ADP,NOUN,NOUN,PRON,VERB,NOUN,NOUN,ADJ,ADJ,NOUN,PUNCT,NOUN,ADP,NOUN,NOUN,NOUN,PROPN,PROPN,PROPN,NOUN,PRON,DET,NOUN,AUX,PUNCT,NOUN,PRON,VERB,VERB,NOUN,AUX,PUNCT,PUNCT,PROPN,PROPN,PUNCT,ADP,PUNCT,ADV,PUNCT,NOUN,VERB,NOUN,VERB,VERB,ADP,PUNCT,NOUN,NOUN,PUNCT,NOUN,NOUN,NOUN,PUNCT,DET,PUNCT,NOUN,NOUN,PUNCT,NOUN,NOUN,PUNCT,VERB,VERB,PUNCT,ADP,NOUN,ADP,PUNCT,NOUN,PUNCT,VERB,VERB</s></s>!</s>",ANGRY
3693,"میزان توحش اینها و سیستماتیک کار کردن شون عجیبه</s>NOUN,NOUN,NOUN,PRON,PRON,CCONJ,ADJ,ADJ,ADJ,NOUN,NOUN,PRON,PRON,ADJ,AUX</s>",SURPRISE
3694,"خب مثلا باسواد مگه قبل برجام ما نگفتیم که آمریکا غیر قابل اعتماده</s>ADV,ADV,NOUN,NOUN,ADV,ADV,ADP,NOUN,PRON,VERB,VERB,VERB,SCONJ,PROPN,ADJ,ADJ,ADJ,AUX,PUNCT</s>",SURPRISE
3695,"گربه دستش به گوشت نمیرسه</s>NOUN,NOUN,NOUN,PRON,ADP,NOUN,VERB,VERB,VERB</s>",ANGRY
3696,"مگه نمیکن</s>ADV,ADV,VERB,VERB,VERB,PUNCT</s>",SURPRISE
3697,"نه من مهربون نیستم اصن گول ظاهرمو نخور عصبی هم که میشم هیچی دیگه</s>ADV,PRON,ADJ,ADJ,AUX,AUX,ADV,ADV,NOUN,NOUN,PRON,VERB,VERB,ADJ,ADJ,ADJ,ADV,SCONJ,VERB,AUX,ADV,NOUN,ADJ</s>",OTHER
3698,"یه تفکر عجیبی که زیاد بین دخترا میشنوم اینه پسره که در هر صورت خیانت میکنه پس منم خیانت کنم که وقتی فهمیدم حداقل دلم نسوزه خب با همین افکار رابطه های اطرافمون اینقدر نا پایداره</s>NUM,NOUN,ADJ,ADJ,SCONJ,ADJ,ADP,NOUN,NOUN,VERB,VERB,VERB,PRON,AUX,PUNCT,NOUN,AUX,SCONJ,ADP,DET,NOUN,NOUN,VERB,PUNCT,ADV,PRON,ADV,NOUN,VERB,SCONJ,NOUN,VERB,VERB,ADV,ADV,ADV,PUNCT,PRON,VERB,VERB,VERB,PUNCT,ADV,ADP,DET,NOUN,NOUN,NOUN,NOUN,PRON,DET,NOUN,ADJ,ADJ,AUX</s></s>!,!,!</s>",SURPRISE
3699,"منم همین مشکل رو دارم و نه عینک میزنم نه جرات دارم عمل کنم از لنز هم میترسم همه هم میزارن پای بی ادبیم ولی واقعا نمیتونم صورت ها رو تشخیص بدمیه روش جدید پیدا کردم از مدل راه رفتن ادما میشناسمون جواب میده در بیشتر مواقع</s>PRON,ADV,DET,DET,NOUN,NOUN,ADP,VERB,CCONJ,ADV,NOUN,NOUN,VERB,VERB,VERB,ADV,NOUN,NOUN,VERB,NOUN,VERB,VERB,ADP,NOUN,NOUN,ADV,VERB,VERB,VERB,PRON,ADV,VERB,VERB,VERB,NOUN,ADJ,NOUN,AUX,CCONJ,ADV,VERB,VERB,VERB,NOUN,PRON,ADP,NOUN,NOUN,VERB,PUNCT,NUM,NOUN,ADJ,ADJ,VERB,VERB,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,ADJ,NOUN,PRON,NOUN,VERB,VERB,ADP,NOUN,NOUN</s></s>!</s>",FEAR
3700,"بابا اعصابم خراب شد</s>NOUN,NOUN,PRON,ADJ,AUX</s>",ANGRY
3701,"اگه واقعا عاشق کسی هستی هیچوقت چشم هاشو با اشک گوش هاشو با دروغ و قلبشو با زخم تزئین نکن</s>SCONJ,ADV,ADJ,NOUN,AUX,AUX,ADV,NOUN,NOUN,NOUN,PRON,ADP,NOUN,PUNCT,NOUN,NOUN,PRON,ADP,NOUN,PUNCT,CCONJ,NOUN,PRON,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,VERB</s></s>!,!</s>",OTHER
3702,"بعضی ادارات که با سند و مدرک کار دارن چندپارت صبحانه کوفت میکن</s>DET,NOUN,NOUN,SCONJ,ADP,NOUN,CCONJ,NOUN,NOUN,VERB,AUX,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,VERB,VERB,VERB</s>",ANGRY
3703,"نه به خدا آقازاده های خودشون اکثرا دارن با پول بیت المال تو کانادا و آمریکا عشق و حال می کن بچه های مظلوم مردم رو می خوان بفرستن جلو قدرتمندترین ارتش دنیا گوشت دم توپ بشن</s>ADV,ADP,NOUN,NOUN,NOUN,NOUN,PRON,PRON,ADV,ADV,ADV,AUX,AUX,ADP,NOUN,NOUN,NOUN,ADP,PROPN,CCONJ,PROPN,NOUN,CCONJ,NOUN,VERB,VERB,VERB,NOUN,NOUN,ADJ,NOUN,ADP,VERB,VERB,VERB,VERB,VERB,VERB,ADP,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,AUX,AUX</s>",ANGRY
3704,"بابام امروز تویتر نصب کرده من که هنوز بهش آیدی اکانتمو ندادم ولی شما مراقب خودتون باشین اگه دیدین یکی با یه یوزر نیم عجیب غریب اومده موعظه میکندتون به سرعت بلاکش کنین و از محل دور شین</s>NOUN,PRON,NOUN,NOUN,NOUN,NOUN,NOUN,VERB,PUNCT,PRON,SCONJ,ADV,ADP,PRON,NOUN,NOUN,NOUN,NOUN,PRON,VERB,VERB,CCONJ,PRON,ADJ,PRON,PRON,AUX,AUX,SCONJ,VERB,AUX,NOUN,ADP,NUM,NOUN,NOUN,ADV,ADJ,ADJ,VERB,VERB,NOUN,NOUN,NOUN,NOUN,VERB,PRON,ADP,NOUN,NOUN,NOUN,VERB,AUX,CCONJ,ADP,NOUN,ADJ,AUX,VERB</s>",OTHER
3705,"سر اینجور ادما باید همین بلارو اورد</s>ADP,DET,NOUN,NOUN,NOUN,AUX,DET,NOUN,ADP,VERB,VERB</s>",ANGRY
3706,"ول نمیکنیا</s>NOUN,VERB,VERB,AUX</s>",ANGRY
3707,"بی لیاقت ها</s>NOUN,NOUN,NOUN</s>",ANGRY
3708,"اینقد تعجب داشت</s>DET,NOUN,NOUN,VERB</s>",SURPRISE
3709,"چجوری</s>ADV,NOUN,PUNCT,PUNCT,PUNCT,PUNCT</s>",SURPRISE
3710,"اگه نزدیکت بودم برات میگفتم</s>SCONJ,ADJ,PRON,AUX,NOUN,PRON,VERB,VERB,VERB</s>",OTHER
3711,"تو روح خواب دیشب من که بار با ترس از خواب پریدم و حاصلش شده یه تبخال بجز یخ که خودم بلدم راه درمان خانگی چی تو دست و بالتونه گایز</s>ADP,NOUN,NOUN,NOUN,NOUN,PRON,SCONJ,NUM,NOUN,ADP,NOUN,ADP,NOUN,VERB,VERB,CCONJ,NOUN,PRON,VERB,NUM,NOUN,NOUN,ADP,NOUN,NOUN,NOUN,SCONJ,PRON,VERB,AUX,PUNCT,NOUN,NOUN,ADJ,ADV,ADP,NOUN,CCONJ,NOUN,NOUN,VERB,NOUN,VERB,PUNCT</s>",FEAR
3712,"ای داد بیداد و من چقدر متنفرم از این افراد ظاهر بین و تیکه بنداز</s>INTJ,NOUN,NOUN,NOUN,CCONJ,PRON,ADV,ADJ,ADJ,AUX,ADP,DET,NOUN,NOUN,ADJ,CCONJ,NOUN,NOUN,ADJ,ADJ</s>",HATE
3713,"مثه گربه بترس هار هار هار</s>NOUN,NOUN,NOUN,NOUN,VERB,VERB,PUNCT,PUNCT,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN</s>",FEAR
3714,"کاش زودتر پولشو بدن بیشترین چیزی که اعصابمو خورد میکنه همینه</s>INTJ,ADJ,NOUN,NOUN,NOUN,ADJ,NOUN,SCONJ,NOUN,PRON,ADJ,VERB,PRON,AUX</s>",ANGRY
3715,"ریا نباشه چشم ابروی دلبر منم مشکیه</s>NOUN,NOUN,AUX,AUX,NOUN,NOUN,NOUN,ADJ,ADJ,PRON,AUX,ADJ,ADJ,VERB</s>",HAPPY
3716,"اره میکفتیم باید کارت و وارد کنی اونجای که فلاپی میخوره عجب روزگاری بود</s>INTJ,INTJ,PUNCT,VERB,VERB,VERB,AUX,AUX,NOUN,CCONJ,ADJ,VERB,NOUN,NOUN,NOUN,SCONJ,NOUN,NOUN,VERB,VERB,VERB,PUNCT,PUNCT,INTJ,ADV,NOUN,ADJ,AUX</s>",SURPRISE
3717,"عاره زبانم نیمه تموم موند میخوام برم اموزشگاه راندگی میترسم</s>NOUN,NOUN,NOUN,PRON,ADJ,ADJ,ADJ,VERB,VERB,PUNCT,VERB,VERB,NOUN,NOUN,NOUN,NOUN,NOUN,VERB,VERB,VERB</s>",FEAR
3718,"روز مبارک آقامعلم</s>NOUN,ADJ,NOUN,NOUN,NOUN</s>",HAPPY
3719,"شت یعنی قادر مطلق بودن و بدون اذن شوما یه برگ نمیفته و اینا کشک</s>NOUN,NOUN,SCONJ,ADJ,ADJ,NOUN,CCONJ,ADP,NOUN,NOUN,NOUN,NOUN,NUM,NOUN,VERB,VERB,CCONJ,ADV,PRON,NOUN,NOUN,PUNCT</s>",SURPRISE
3720,"اخرشم بهت میگن من صبح تا شب بیرون جون میکنم تو زیر باد کولر مکه چه غلطی میکنیاز زن بودن متنفرم</s>ADV,ADV,ADP,PRON,VERB,VERB,PRON,NOUN,ADP,NOUN,NOUN,NOUN,VERB,ADP,ADP,NOUN,NOUN,NOUN,PROPN,PROPN,DET,NOUN,VERB,VERB,PUNCT,ADP,NOUN,NOUN,ADJ,ADJ,AUX</s>",HATE
3721,"چرا آخه</s>ADV,INTJ,INTJ</s>",SURPRISE
3722,"اره دیگه آدم با این فیلمها نمیترسه فقط گاهی مکنه غافلگیر میشه حالا یه چیز جالب یکی از آشناها تعریف میکرد که با دیدن فیلم خوابگاه دختران کلی ترسیدم و جیغ زدم و درحالی که من آخر فیلم فهمیدم که سبک فیلم ترسناک بوده</s>INTJ,INTJ,ADV,PUNCT,NOUN,ADP,DET,NOUN,NOUN,VERB,VERB,VERB,ADV,NOUN,ADJ,AUX,ADJ,ADJ,VERB,ADV,NUM,NOUN,ADJ,NOUN,ADP,NOUN,NOUN,NOUN,VERB,SCONJ,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,ADV,VERB,VERB,VERB,CCONJ,NOUN,NOUN,VERB,VERB,CCONJ,PUNCT,ADV,CCONJ,PRON,ADJ,NOUN,VERB,VERB,SCONJ,NOUN,NOUN,ADJ,ADJ,AUX</s>",SURPRISE
3723,"من همیشه میترسم زلزله شه همه بمیرن من بمونم فکرشم ترسناکه</s>PRON,NOUN,VERB,VERB,VERB,NOUN,VERB,NOUN,VERB,VERB,VERB,PRON,VERB,VERB,VERB,NOUN,PRON,ADJ,ADJ,AUX</s>",FEAR
3724,"از عمق دلم سوختم اون وقت من یه دوست دختر ساده ندارم بعضی وقتا بوسمش</s>ADP,NOUN,NOUN,PRON,VERB,AUX,DET,NOUN,PRON,NUM,NOUN,NOUN,ADJ,VERB,DET,NOUN,NOUN,VERB,VERB,AUX</s>",SAD
3725,"شیطون تو عبا عمامه رو از کجا کش رفتی بهت نمیاد حوزوی باشی</s>NOUN,NOUN,NOUN,ADP,NOUN,NOUN,NOUN,NOUN,ADP,ADP,PRON,NOUN,VERB,AUX,PUNCT,ADP,PRON,VERB,VERB,NOUN,ADJ,ADJ,AUX,AUX</s>",OTHER
3726,"من که بدم میاد ازش</s>PRON,SCONJ,VERB,VERB,ADP,PRON</s>",HATE
3727,"چرا هیچ وقت یه بازیگر معروف تو فیلمای ترسناک بازی نمیکنه</s>ADV,DET,NOUN,NUM,NOUN,ADJ,ADP,NOUN,NOUN,ADJ,ADJ,NOUN,VERB,VERB,VERB,PUNCT</s>",SURPRISE
3728,"عصبانی بودید چون منم ترسیدم</s>ADJ,ADJ,ADJ,AUX,AUX,SCONJ,PRON,PRON,VERB,VERB,AUX</s>",FEAR
3729,"دختر بودم الان فالور داشتم</s>NOUN,AUX,NOUN,NUM,NUM,NUM,NOUN,NOUN,NOUN,VERB</s>",OTHER
3730,"زمستونهای سوئد فقط اونجاش که می خوای بخوابی شبه بیدار میشی شبه شام می خوری شبه صبحونه می خوری شبه روز هم که میشه بری حموم زیاد طولش بدی اومدی بیرون باز هم شبه اصن یه وضعیه هکسره اصن‌یه‌وضعی</s>هکسره,اصن‌یه‌وضعی</s></s>NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,PROPN,ADV,NOUN,NOUN,PRON,SCONJ,VERB,VERB,VERB,VERB,VERB,VERB,PUNCT,NOUN,NOUN,PUNCT,ADJ,ADJ,VERB,AUX,NOUN,PUNCT,NOUN,VERB,VERB,VERB,NOUN,PUNCT,NOUN,NOUN,VERB,VERB,VERB,NOUN,PUNCT,NOUN,ADV,SCONJ,VERB,VERB,PUNCT,VERB,VERB,NOUN,NOUN,ADV,NOUN,PRON,VERB,VERB,PUNCT,VERB,VERB,NOUN,NOUN,ADV,ADV,NOUN,PUNCT,ADV,ADV,NUM,NUM,NOUN,NOUN,PUNCT,PUNCT,NOUN,NOUN,NOUN,PUNCT,ADV,ADV,NUM,NOUN,ADJ</s></s>!</s>",ANGRY
3731,"دست نهسوزوندن موی دست بوی کله پاچه میگیره</s>NOUN,ADV,PUNCT,NOUN,NOUN,NOUN,NOUN,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,VERB,VERB</s>",OTHER
3732,"پدربزرگ من میگفت برید از باغ سیب بکنید بخورید وگرنه میدم خر بخوره</s>NOUN,NOUN,NOUN,NOUN,PRON,VERB,VERB,VERB,ADP,NOUN,NOUN,VERB,VERB,VERB,VERB,VERB,CCONJ,ADV,ADV,VERB,VERB,NOUN,VERB,VERB</s>",OTHER
3733,"خدانکنه زیبا</s>NOUN,NOUN,NOUN,ADJ</s>",OTHER
3734,"عجب چیزی ب ذهنم اومد میپرسم باز</s>INTJ,ADV,NOUN,NOUN,ADP,NOUN,PRON,VERB,VERB,VERB,VERB,ADV</s>",SURPRISE
3735,"او دیگه هیچی الان میگن بداخلاق اون موقع چی میگن</s>INTJ,INTJ,ADV,ADV,ADV,NOUN,NOUN,VERB,VERB,ADJ,NOUN,ADJ,DET,NOUN,ADV,VERB,VERB</s>",SURPRISE
3736,"یا رضا التماس دعا</s>INTJ,NOUN,NOUN,NOUN,NOUN</s>",OTHER
3737,"من هروز ازین احساسا دارم البته منظورم علائمه نه حس کنم گرفتم و خب اصلا مهم نیست امشالا هیچیت نیست</s>PRON,DET,NOUN,ADP,PRON,NOUN,NOUN,VERB,PUNCT,ADV,NOUN,PRON,NOUN,AUX,ADV,NOUN,VERB,VERB,VERB,CCONJ,ADV,ADV,ADJ,AUX,PUNCT,ADV,ADV,ADV,ADV,NOUN,AUX</s>",OTHER
3738,"از این عجیب تر هم دیدم اینکه خوبه</s>ADP,PRON,ADJ,ADJ,ADV,VERB,PUNCT,NOUN,ADJ,AUX</s>",OTHER
3739,"اختلاس دروغ ریا دزدی کلاه برداری رانت شارلاتانیسم و همونطور که می‌بینید دنیا هنوز قشنگی‌هاشو داره به شرط اینکه چشمای خوشگل‌تونو روی زیبائی‌های دنیا نبندید بعضی از ایرانی ها شیطان رو هم درس میدهند</s>NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,CCONJ,PUNCT,ADV,DET,NOUN,SCONJ,VERB,VERB,VERB,NOUN,ADV,NOUN,NOUN,NOUN,PRON,VERB,PUNCT,ADP,NOUN,SCONJ,NOUN,NOUN,ADJ,ADJ,PRON,ADP,ADP,NOUN,NOUN,ADP,NOUN,VERB,VERB,VERB,PUNCT,NOUN,ADP,NOUN,NOUN,NOUN,ADP,ADV,NOUN,VERB,VERB,PUNCT</s></s>!,!,!,!,!,!</s>",ANGRY
3740,"چقدر آسیب و تنفر و رقابت و جنایت بود تو این تویت</s>ADV,NOUN,CCONJ,NOUN,NOUN,CCONJ,NOUN,CCONJ,NOUN,AUX,ADP,DET,NOUN,NOUN</s>",SURPRISE
3741,"بازخداروشکر انقدر حرص خوردیم حدیث جات خالی</s>ADV,NOUN,PROPN,NOUN,DET,NOUN,NOUN,NOUN,VERB,AUX,NOUN,ADJ,NOUN,ADJ</s>",ANGRY
3742,"پول مردم رو پس بده استرس قطع میشه</s>NOUN,NOUN,ADP,NOUN,VERB,PUNCT,NOUN,ADJ,AUX,PUNCT</s>",OTHER
3743,"من تلگرام یهو حذف شد ازگوشی</s>PRON,NOUN,PRON,ADV,ADV,NOUN,AUX,ADP,NOUN,NOUN</s>",SAD
3744,"اینقد که من دور برم دیدم حتی با یه دگزا ساده که زدن تو خونه ارست کردن واقعا با ترس و لرز میزنم واسشون</s>DET,NOUN,SCONJ,PRON,ADJ,VERB,VERB,ADV,ADP,NUM,NOUN,NOUN,NOUN,ADJ,SCONJ,NOUN,ADP,NOUN,NOUN,NOUN,VERB,ADV,ADV,ADP,NOUN,CCONJ,NOUN,VERB,VERB,ADP,NOUN,PRON</s>",FEAR
3745,"پس درست فهمیدم عجب دلبستگی زیبای بینشون بوده</s>ADV,ADJ,VERB,VERB,PUNCT,ADV,ADV,NOUN,NOUN,ADJ,ADP,PRON,AUX</s>",HAPPY
3746,"حسین اقا بده زشته بد آموزی داره</s>PROPN,NOUN,NOUN,VERB,ADJ,ADJ,VERB,NOUN,NOUN,NOUN,VERB</s>",ANGRY
3747,"نه فوبیا ندارم من از در اتاق نمیتونستم برم بیرون چطوری به همسایه میگفتم بیاد</s>ADV,NOUN,NOUN,VERB,PUNCT,PRON,ADP,NOUN,NOUN,VERB,VERB,VERB,VERB,VERB,NOUN,ADV,ADJ,ADP,NOUN,VERB,VERB,VERB,VERB,VERB</s>",SURPRISE
3748,"حرف درستی زدی</s>NOUN,ADJ,VERB,VERB</s>",OTHER
3749,"منزجر کندس</s>NOUN,NOUN,NOUN,VERB,AUX</s>",HATE
3750,"طفلکی طفلکی طفلکی بخدا قدیما معلوم نبوده بچه هاشونو چی حساب میوردن منم مورد مشابه واسم پیش اومده البته جام نزاشتن ولی یه مورد مشابه رفتیم عید دیدنی من اونجا خوابم برده گفتن خب بمونه اینجا و برگشتن خودشون من صبح پا شدم دیدم جام غریبه داشتم از ترس میمردم</s>ADV,NOUN,ADV,NOUN,NOUN,NOUN,ADV,INTJ,ADV,ADV,ADJ,AUX,NOUN,NOUN,PRON,ADP,ADV,NOUN,VERB,VERB,VERB,PRON,ADV,NOUN,ADJ,ADP,PRON,NOUN,VERB,AUX,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,CCONJ,NUM,NOUN,ADJ,VERB,AUX,NOUN,ADJ,PRON,DET,NOUN,NOUN,PRON,VERB,VERB,ADV,VERB,AUX,NOUN,CCONJ,NOUN,NOUN,PRON,PRON,PRON,NOUN,NOUN,VERB,VERB,NOUN,NOUN,NOUN,AUX,ADP,NOUN,VERB,VERB,VERB</s>",FEAR
3751,"واقعا چه فعل و انفعالاتی تو مغزتون رخ میده که بعد ازدواج تو یه بشقاب غذا میخورین تباها</s>ADV,DET,NOUN,CCONJ,NOUN,NOUN,NOUN,ADP,NOUN,PRON,NOUN,VERB,VERB,SCONJ,ADP,NOUN,ADP,DET,NUM,NOUN,NOUN,NOUN,VERB,VERB,VERB,NOUN,NOUN,PUNCT</s>",ANGRY
3752,"نگو دختر کشه پدرسوخته</s>VERB,VERB,PUNCT,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,PUNCT</s></s>!,!</s>",ANGRY
3753,"سوالی نبود حرفم که خبری بود</s>NOUN,ADJ,AUX,NOUN,PRON,SCONJ,NOUN,AUX</s>",OTHER
3754,"خوشحال میشم بتونم کمکی کنم</s>ADJ,VERB,AUX,VERB,VERB,VERB,NOUN,NOUN,VERB</s>",HAPPY
3755,"بی ادب</s>ADJ,NOUN</s>",ANGRY
3756,"حالا چرا اسفند زودتر نبود</s>ADV,ADV,PROPN,PUNCT,PUNCT,ADJ,AUX,PUNCT,PUNCT</s>",SURPRISE
3757,"اصلا باهم دماغ میزنم تو چشمشون</s>ADV,NOUN,NOUN,NOUN,VERB,VERB,VERB,ADP,NOUN,PRON</s>",ANGRY
3758,"فوبیای اینو دارم که وقتی از کنار یه ماشین رد میشم یهو درش باز کند اون قسمت تیزش بره تو گلوم و در خون خودم غلت بزنم تا بمیرم</s>NOUN,NOUN,ADP,PRON,PART,VERB,SCONJ,NOUN,ADP,NOUN,NUM,NOUN,ADJ,VERB,VERB,ADV,NOUN,NOUN,NOUN,NOUN,ADJ,VERB,DET,NOUN,ADJ,PRON,VERB,VERB,ADP,NOUN,PRON,CCONJ,ADP,NOUN,PRON,NOUN,NOUN,VERB,VERB,SCONJ,VERB,VERB,VERB</s>",FEAR
3759,"من نمیدونم اخه</s>PRON,VERB,VERB,VERB,INTJ,INTJ</s>",OTHER
3760,"احتمالش کمه</s>NOUN,PRON,ADJ,AUX</s>",OTHER
3761,"اکثر دانش آموزا از هدیه کتاب بدشون میاد حتی بزرگترا یه جا که میخوان هدیه بدن وقتی میخوان از سر واکن میگن یه دونه از اون کتابارو کادو کنین درسته یا اینکه نادرسته</s>کتاب</s></s>NOUN,NOUN,NOUN,NOUN,ADP,NOUN,NOUN,NOUN,NOUN,ADJ,PRON,VERB,PUNCT,ADV,NOUN,PRON,PUNCT,PUNCT,DET,NOUN,SCONJ,VERB,VERB,NOUN,VERB,NOUN,VERB,VERB,ADP,NOUN,NOUN,NOUN,VERB,VERB,NUM,NOUN,NOUN,ADP,DET,NOUN,ADP,NOUN,NOUN,VERB,VERB,PUNCT,ADJ,AUX,PUNCT,CCONJ,ADV,ADJ,AUX,PUNCT</s></s>!,!,!</s>",OTHER
3762,"الان فهمیدم چرا پشت کنکوری سال دیگه میگن بیا سوال طرح کن خودت</s>ADV,VERB,VERB,ADV,ADP,NOUN,NOUN,NOUN,ADJ,VERB,VERB,VERB,NOUN,NOUN,NOUN,VERB,PRON,PRON</s>",OTHER
3763,"اره ترامپ ترسیده گفته غلط کردم اینها خیلی زورشون زیاده ازشون می ترسم</s>INTJ,INTJ,PROPN,ADJ,ADJ,VERB,NOUN,VERB,PRON,PRON,ADV,NOUN,PRON,ADJ,AUX,ADP,PRON,VERB,VERB,VERB</s>",FEAR
3764,"به کی</s>ADP,PRON,PUNCT</s>",OTHER
3765,"عجب عکسی گرفتی</s>INTJ,ADV,NOUN,ADJ,VERB,VERB</s>",SURPRISE
3766,"کلا اتاق من ترسناکه همیشه فکر می کنم یه نفر تو اتاقمه اما پرو پرو بازم توی اتاقم تنهای میخوابم</s>ADV,NOUN,PRON,ADJ,ADJ,AUX,NOUN,NOUN,VERB,VERB,NUM,NOUN,ADP,NOUN,AUX,CCONJ,ADJ,NOUN,ADJ,NOUN,ADV,ADV,ADP,NOUN,PRON,NOUN,VERB,VERB,VERB</s>",FEAR
3767,"چجوری میشه مام بیایم تو باندتون</s>ADV,NOUN,AUX,NOUN,NOUN,VERB,VERB,ADP,NOUN,NOUN,PRON,AUX,PUNCT</s></s>!</s>",OTHER
3768,"از کجا میدونی</s>ADP,PRON,VERB,VERB,VERB,PUNCT</s>",SURPRISE
3769,"از این استفاده میکن ولی قیافه اصلی اینه</s>ADP,PRON,NOUN,VERB,VERB,AUX,CCONJ,NOUN,NOUN,NOUN,ADJ,PRON,AUX</s>",OTHER
3770,"چرا این حسو فراموش کرده بود چه باحال بود انگار مثلا اختراع بزرگی کرده بودیم</s>ADV,DET,NOUN,ADP,NOUN,VERB,AUX,ADV,ADJ,ADJ,AUX,PUNCT,ADV,ADV,NOUN,ADJ,VERB,AUX</s>",SURPRISE
3771,"خیلی خطرناکه</s>ADV,ADJ,AUX</s>",FEAR
3772,"آخ گفتی</s>NOUN,NOUN,VERB,VERB</s>",OTHER
3773,"من نیز هم خیلی ریلکس برخورد کن منشنتو پاک کن ب ا تمام یه میوتم بزن اگه دوباره فالو داد متوجه بشی واسه چی میوت زدی خیلی برخوردم سنگینه ولی من متنفرم یکی اینکارو کنه متنفر</s>PRON,ADV,ADV,PUNCT,ADV,ADJ,ADJ,ADJ,NOUN,VERB,NOUN,NOUN,PRON,ADJ,VERB,ADP,NOUN,NOUN,NUM,NOUN,NOUN,NOUN,VERB,SCONJ,ADJ,NOUN,NOUN,VERB,ADJ,AUX,AUX,ADP,PRON,NOUN,NOUN,VERB,VERB,ADV,NOUN,PRON,ADJ,AUX,CCONJ,PRON,ADJ,ADJ,AUX,NOUN,DET,NOUN,ADP,VERB,ADJ,ADJ</s>",HATE
3774,"انصافا من به جاش ترسیدم</s>ADV,ADV,PRON,ADP,NOUN,PRON,VERB,VERB,AUX</s>",FEAR
3775,"خب اونی که اول رسیده برداشتدش ک بقیه بیشتر بترسن و مطمئن شن کار جن بوده هارهارهار</s>ADV,PRON,PRON,SCONJ,ADJ,VERB,VERB,VERB,PRON,SCONJ,NOUN,ADJ,VERB,VERB,VERB,CCONJ,ADJ,VERB,NOUN,NOUN,AUX,NOUN,NOUN,NOUN,NOUN</s>",FEAR
3776,"معلومه بدجور صابون اسلام سیاسی به بدنتون خورده</s>ADV,AUX,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,ADJ,ADP,NOUN,PRON,VERB</s>",OTHER
3777,"مسدودیان خوب امدی</s>NOUN,NOUN,NOUN,ADJ,VERB,VERB</s>",OTHER
3778,"تو بیکاری بیکار شدیم</s>ADP,NOUN,NOUN,ADJ,ADJ,VERB,AUX</s>",SAD
3779,"خیلی میترسم ازش</s>ADV,VERB,VERB,VERB,ADP,PRON</s>",FEAR
3780,"نترس میخونه ملت دیگه خواب رو از چشمانه اینها گرفته عقربه های ساعت دارن تیک می‌کند</s>ADJ,NOUN,VERB,VERB,VERB,NOUN,ADJ,NOUN,ADP,ADP,NOUN,NOUN,PRON,PRON,VERB,NOUN,NOUN,NOUN,ADP,NOUN,AUX,AUX,NOUN,NOUN,VERB,VERB</s>",FEAR
